created_at,id,text,author_id,in_reply_to_user_id,lang,author,entities,referenced_tweets,media,geo,vader_sentiment_score,vader_sentiment_phrase,Twitter,Name,Link,State,Party,text_separated
2022-07-23 13:40:00+00:00,1550838139203096578,"There are so-called leaders across this country putting themselves between a woman and her right to choose. 

And now they're threatening to prosecute Americans who exercise their right to cross state lines for reproductive health care.

This is literally crazy. https://t.co/2KdY9lkBWp",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""urls"":[{""start"":263,""end"":286,""url"":""https://t.co/2KdY9lkBWp"",""expanded_url"":""https://twitter.com/SenatorBennet/status/1550838139203096578/video/1"",""display_url"":""pic.twitter.com/2KdY9lkBWp"",""media_key"":""13_1550833604804083712""}]}",,"[{""media_key"":""13_1550833604804083712"",""type"":""video""}]",,-0.6486,negative,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"There, are, so-called, leaders, across, this, country, putting, themselves, between, a, woman, and, her, right, to, choose., 

And, now, they're, threatening, to, prosecute, Americans, who, exercise, their, right, to, cross, state, lines, for, reproductive, health, care.

This, is, literally, crazy., https://t.co/2KdY9lkBWp"
2022-07-21 14:40:31+00:00,1550128595489591306,"It's clear: reproductive health care is under attack. 

Our legislation will strengthen Title X to improve access to contraception and other family planning services. 

We have to protect this program and the Americans who depend on it. https://t.co/MxNeLTeGeu",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""annotations"":[{""start"":209,""end"":217,""probability"":0.5821,""type"":""Person"",""normalized_text"":""Americans""}],""urls"":[{""start"":237,""end"":260,""url"":""https://t.co/MxNeLTeGeu"",""expanded_url"":""https://www.bennet.senate.gov/public/index.cfm/2022/7/bennet-hickenlooper-colleagues-introduce-legislation-to-protect-access-to-reproductive-health-care-funding"",""display_url"":""bennet.senate.gov/public/index.c…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1550128597062471687/zw2FdKGK?format=jpg&name=orig"",""width"":800,""height"":419},{""url"":""https://pbs.twimg.com/news_img/1550128597062471687/zw2FdKGK?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Bennet, Hickenlooper, Colleagues Introduce Legislation to Protect Access to Reproductive Health Care Funding"",""description"":""Colorado U.S. Senators Michael Bennet and John Hickenlooper joined their Democratic colleagues to introduce the Expanding Access to Family Planning Act."",""unwound_url"":""https://www.bennet.senate.gov/public/index.cfm/2022/7/bennet-hickenlooper-colleagues-introduce-legislation-to-protect-access-to-reproductive-health-care-funding""}]}",,,,0.8591,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"It's, clear:, reproductive, health, care, is, under, attack., 

Our, legislation, will, strengthen, Title, X, to, improve, access, to, contraception, and, other, family, planning, services., 

We, have, to, protect, this, program, and, the, Americans, who, depend, on, it., https://t.co/MxNeLTeGeu"
2022-07-14 17:42:52+00:00,1547637767353483267,"It wasn't enough to strip away the fundamental right to choose.

Now Republican state lawmakers want to prevent women from crossing state lines for reproductive care. These are the same people who can't stop saying how devoted they are to freedom and liberty.

What a lie that is. https://t.co/JFSMxM8aue",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""urls"":[{""start"":281,""end"":304,""url"":""https://t.co/JFSMxM8aue"",""expanded_url"":""https://twitter.com/SenatorBennet/status/1547637767353483267/video/1"",""display_url"":""pic.twitter.com/JFSMxM8aue"",""media_key"":""13_1547637356315914240""}]}",,"[{""media_key"":""13_1547637356315914240"",""type"":""video""}]",,0.9412,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"It, wasn't, enough, to, strip, away, the, fundamental, right, to, choose.

Now, Republican, state, lawmakers, want, to, prevent, women, from, crossing, state, lines, for, reproductive, care., These, are, the, same, people, who, can't, stop, saying, how, devoted, they, are, to, freedom, and, liberty.

What, a, lie, that, is., https://t.co/JFSMxM8aue"
2022-07-14 14:58:44+00:00,1547596463424692224,"I'm speaking on the Senate floor to urge my colleagues to pass the Freedom to Travel for Health Care Act. 

It's despicable that states would consider prosecuting women who cross state lines to access reproductive health care.

We have to pass this bill. https://t.co/QBM7X74AOa",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""annotations"":[{""start"":20,""end"":25,""probability"":0.6387,""type"":""Organization"",""normalized_text"":""Senate""}],""urls"":[{""start"":255,""end"":278,""url"":""https://t.co/QBM7X74AOa"",""expanded_url"":""https://twitter.com/i/broadcasts/1lDxLLLzZmmxm"",""display_url"":""twitter.com/i/broadcasts/1…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1547596506680528896/J7WSg4IQ?format=jpg&name=orig"",""width"":1920,""height"":1080},{""url"":""https://pbs.twimg.com/news_img/1547596506680528896/J7WSg4IQ?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Michael Bennet"",""description"":""Floor Speech Urging Senate to Pass Bill to Protect the Right to Cross State Lines For Reproductive Health Care"",""unwound_url"":""https://twitter.com/i/broadcasts/1lDxLLLzZmmxm""}]}",,,,0.891,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"I'm, speaking, on, the, Senate, floor, to, urge, my, colleagues, to, pass, the, Freedom, to, Travel, for, Health, Care, Act., 

It's, despicable, that, states, would, consider, prosecuting, women, who, cross, state, lines, to, access, reproductive, health, care.

We, have, to, pass, this, bill., https://t.co/QBM7X74AOa"
2022-07-13 14:55:28+00:00,1547233251663781889,"Following the Supreme Court’s Dobbs ruling, millions of Americans will be forced to cross state lines to access reproductive health care.

Our bill will protect people who travel to a different state for abortion services and the providers who support them:https://t.co/cBt6pQt0fG",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""annotations"":[{""start"":14,""end"":26,""probability"":0.6543,""type"":""Organization"",""normalized_text"":""Supreme Court""},{""start"":30,""end"":34,""probability"":0.6399,""type"":""Person"",""normalized_text"":""Dobbs""}],""urls"":[{""start"":257,""end"":280,""url"":""https://t.co/cBt6pQt0fG"",""expanded_url"":""https://www.bennet.senate.gov/public/index.cfm/press-releases?id=CE0778D9-90C9-41DD-9159-83D9047916D9"",""display_url"":""bennet.senate.gov/public/index.c…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1547233252385103873/qA1fzxSi?format=jpg&name=orig"",""width"":800,""height"":419},{""url"":""https://pbs.twimg.com/news_img/1547233252385103873/qA1fzxSi?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Bennet, Colleagues Introduce Legislation to Protect the Right to Cross State Lines to Seek Reproductive Health Care"",""description"":""Colorado U.S. Senator Michael Bennet joined his Democratic colleagues in introducing the Freedom to Travel for Health Care Act."",""unwound_url"":""https://www.bennet.senate.gov/public/index.cfm/press-releases?id=CE0778D9-90C9-41DD-9159-83D9047916D9""}]}",,,,0.8442,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"Following, the, Supreme, Court’s, Dobbs, ruling,, millions, of, Americans, will, be, forced, to, cross, state, lines, to, access, reproductive, health, care.

Our, bill, will, protect, people, who, travel, to, a, different, state, for, abortion, services, and, the, providers, who, support, them:https://t.co/cBt6pQt0fG"
2022-07-12 14:39:24+00:00,1546866821067952131,"ICYMI: We urged @SecDef to support members of the military who need abortion services.

All servicemembers should have access to the reproductive health care they need, regardless of where they're stationed in the United States.
https://t.co/6JoooOiqpI",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""mentions"":[{""start"":16,""end"":23,""username"":""SecDef"",""id"":""1338994562090602497""}],""annotations"":[{""start"":214,""end"":226,""probability"":0.9257,""type"":""Place"",""normalized_text"":""United States""}],""urls"":[{""start"":229,""end"":252,""url"":""https://t.co/6JoooOiqpI"",""expanded_url"":""https://thehill.com/policy/defense/3543301-senate-democrats-press-pentagon-on-abortion-access-after-supreme-court-ruling/"",""display_url"":""thehill.com/policy/defense…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1550517868353261571/_X5MZTsP?format=jpg&name=orig"",""width"":640,""height"":359},{""url"":""https://pbs.twimg.com/news_img/1550517868353261571/_X5MZTsP?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Senate Democrats press Pentagon on abortion access after Supreme Court ruling"",""description"":""A group of Senate Democrats is pressing the Pentagon to protect abortion access following the Supreme Court’s decision last week to overturn Roe v. Wade, the 1973 ruling that guaranteed a constitut…"",""unwound_url"":""https://thehill.com/policy/defense/3543301-senate-democrats-press-pentagon-on-abortion-access-after-supreme-court-ruling/""}]}",,,,0.8271,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"ICYMI:, We, urged, @SecDef, to, support, members, of, the, military, who, need, abortion, services.

All, servicemembers, should, have, access, to, the, reproductive, health, care, they, need,, regardless, of, where, they're, stationed, in, the, United, States.
https://t.co/6JoooOiqpI"
2022-07-08 23:50:00+00:00,1545555832758099968,"The Supreme Court's ruling to overturn Roe v. Wade cannot be the last word. 

Congress must do what Americans overwhelmingly support — codify the right to choose.",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""annotations"":[{""start"":4,""end"":16,""probability"":0.449,""type"":""Organization"",""normalized_text"":""Supreme Court""},{""start"":39,""end"":41,""probability"":0.6757,""type"":""Person"",""normalized_text"":""Roe""},{""start"":46,""end"":49,""probability"":0.7875,""type"":""Person"",""normalized_text"":""Wade""}]}",,,,0.7003,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"The, Supreme, Court's, ruling, to, overturn, Roe, v., Wade, cannot, be, the, last, word., 

Congress, must, do, what, Americans, overwhelmingly, support, —, codify, the, right, to, choose."
2022-07-08 21:14:32+00:00,1545516707984326657,".@POTUS's Exec. Order tasked @HHSGov with finding ways to protect access to abortion in the next 30 days. 

@SenCortezMasto and my push to update the HIPAA Privacy Rule to protect patients from law enforcement in hostile states should be on that list. 
https://t.co/gQK07iIcXK",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""mentions"":[{""start"":1,""end"":7,""username"":""POTUS"",""id"":""1349149096909668363""},{""start"":29,""end"":36,""username"":""HHSGov"",""id"":""44783853""},{""start"":108,""end"":123,""username"":""SenCortezMasto"",""id"":""811313565760163844""}],""urls"":[{""start"":253,""end"":276,""url"":""https://t.co/gQK07iIcXK"",""expanded_url"":""https://healthitsecurity.com/news/abortion-restrictions-clash-with-hipaa-patient-privacy-protections"",""display_url"":""healthitsecurity.com/news/abortion-…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1550989839189045248/14Ap_ddX?format=jpg&name=orig"",""width"":690,""height"":400},{""url"":""https://pbs.twimg.com/news_img/1550989839189045248/14Ap_ddX?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Abortion Restrictions Clash With HIPAA, Patient Privacy Protections"",""description"":""A JAMA Health Forum article explored the Supreme Court’s decision to overturn Roe v. Wade and how HIPAA fails to protect patient privacy in certain circumstances."",""unwound_url"":""https://healthitsecurity.com/news/abortion-restrictions-clash-with-hipaa-patient-privacy-protections""}]}",,,,0.3818,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,".@POTUS's, Exec., Order, tasked, @HHSGov, with, finding, ways, to, protect, access, to, abortion, in, the, next, 30, days., 

@SenCortezMasto, and, my, push, to, update, the, HIPAA, Privacy, Rule, to, protect, patients, from, law, enforcement, in, hostile, states, should, be, on, that, list., 
https://t.co/gQK07iIcXK"
2022-07-01 20:56:38+00:00,1542975488343384064,"RT @SenatorHick: Our service members deserve access to safe reproductive health care, no matter where their military service sends them. ht…",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""mentions"":[{""start"":3,""end"":15,""username"":""SenatorHick"",""id"":""1318728336923787264""}]}","[{""type"":""retweeted"",""id"":""1542973887809523712"",""source"":""Twitter Web App"",""author_id"":""1318728336923787264"",""reply_settings"":""everyone"",""public_metrics"":{""retweet_count"":15,""reply_count"":17,""like_count"":73,""quote_count"":0},""lang"":""en"",""text"":""Our service members deserve access to safe reproductive health care, no matter where their military service sends them. https://t.co/lrRJDKKyL2"",""entities"":{""urls"":[{""start"":120,""end"":143,""url"":""https://t.co/lrRJDKKyL2"",""expanded_url"":""https://edition.cnn.com/2022/06/30/politics/democratic-letter-abortion-access-military-pentagon/index.html"",""display_url"":""edition.cnn.com/2022/06/30/pol…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1550540276556791808/KsoOz56i?format=jpg&name=orig"",""width"":1100,""height"":619},{""url"":""https://pbs.twimg.com/news_img/1550540276556791808/KsoOz56i?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Democrats seek help from Pentagon to protect service members' abortion access"",""description"":""A group of Senate Democrats on the Armed Services Committee led by Hawaii Sen. Mazie Hirono wants Secretary of Defense Lloyd Austin to take immediate steps to ensure that military service members' access to abortion is protected no matter what state they are stationed in."",""unwound_url"":""https://edition.cnn.com/2022/06/30/politics/democratic-letter-abortion-access-military-pentagon/index.html""}]},""possibly_sensitive"":false,""created_at"":""2022-07-01T20:50:16.000Z"",""conversation_id"":""1542973887809523712""}]",,,0.7207,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"RT, @SenatorHick:, Our, service, members, deserve, access, to, safe, reproductive, health, care,, no, matter, where, their, military, service, sends, them., ht…"
2022-07-01 14:05:00+00:00,1542871898115059712,"Apparently it wasn't radical enough to take away a woman's freedom to make decisions about their body and future. Now they want to take away the freedom to travel.

Despicable.

Colorado will always protect any American’s right to choose.

https://t.co/UIzwHjL1Nr",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""annotations"":[{""start"":178,""end"":185,""probability"":0.9433,""type"":""Place"",""normalized_text"":""Colorado""}],""urls"":[{""start"":240,""end"":263,""url"":""https://t.co/UIzwHjL1Nr"",""expanded_url"":""https://www.washingtonpost.com/politics/2022/06/29/abortion-state-lines/"",""display_url"":""washingtonpost.com/politics/2022/…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1549932612512366592/epTsVGPg?format=jpg&name=orig"",""width"":1440,""height"":960},{""url"":""https://pbs.twimg.com/news_img/1549932612512366592/epTsVGPg?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Antiabortion lawmakers want to block patients from crossing state lines"",""description"":""Some advocacy groups and their allies are crafting legislative language that could be adopted in Republican-led state capitals."",""unwound_url"":""https://www.washingtonpost.com/politics/2022/06/29/abortion-state-lines/""}]}",,,,0.9062,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"Apparently, it, wasn't, radical, enough, to, take, away, a, woman's, freedom, to, make, decisions, about, their, body, and, future., Now, they, want, to, take, away, the, freedom, to, travel.

Despicable.

Colorado, will, always, protect, any, American’s, right, to, choose.

https://t.co/UIzwHjL1Nr"
2022-06-27 15:52:32+00:00,1541449409472479232,"Last week, the Supreme Court stripped women of their individual liberty to make intensely personal decisions about their bodies and futures. 

This is an emergency. 

@POTUS must take immediate action to protect the fundamental right to choose. https://t.co/MkCAP5FrzS",224285242,,en,"{""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""verified"":true,""id"":""224285242"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""url"":""http://t.co/bQVU54FnhE"",""description"":""U.S. Senator for Colorado"",""location"":""Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""username"":""SenatorBennet""}","{""mentions"":[{""start"":167,""end"":173,""username"":""POTUS"",""id"":""1349149096909668363""}],""annotations"":[{""start"":15,""end"":27,""probability"":0.6889,""type"":""Organization"",""normalized_text"":""Supreme Court""}],""urls"":[{""start"":245,""end"":268,""url"":""https://t.co/MkCAP5FrzS"",""expanded_url"":""https://www.npr.org/2022/06/25/1107666598/roe-overturned-abortion-access-biden-senate-democrats"",""display_url"":""npr.org/2022/06/25/110…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1544123107585462272/rMTPcrpb?format=jpg&name=orig"",""width"":1024,""height"":576},{""url"":""https://pbs.twimg.com/news_img/1544123107585462272/rMTPcrpb?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Biden must take stronger action on abortion, Senate Democrats say"",""description"":""With Roe v. Wade overturned, Senate Democrats want Biden to use presidential power to ease abortion access and protect those who seek the procedures. But he has limited options."",""unwound_url"":""https://www.npr.org/2022/06/25/1107666598/roe-overturned-abortion-access-biden-senate-democrats""}]}",,,,0.7906,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"Last, week,, the, Supreme, Court, stripped, women, of, their, individual, liberty, to, make, intensely, personal, decisions, about, their, bodies, and, futures., 

This, is, an, emergency., 

@POTUS, must, take, immediate, action, to, protect, the, fundamental, right, to, choose., https://t.co/MkCAP5FrzS"
2022-06-13 19:25:45+00:00,1536429634811793410,"When I was in law school, the idea that the Supreme Court would overturn Roe v. Wade was unimaginable. 

If individual liberty means anything, it must include the freedom of every woman to make her own decisions.

We must codify the right to choose. https://t.co/M2YmgvrvCN",224285242,,en,"{""location"":""Colorado"",""username"":""SenatorBennet"",""id"":""224285242"",""url"":""http://t.co/bQVU54FnhE"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""protected"":false,""description"":""U.S. Senator for Colorado"",""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""created_at"":""2010-12-08T16:29:29.000Z"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""name"":""Michael Bennet"",""verified"":true}","{""annotations"":[{""start"":44,""end"":56,""probability"":0.8229,""type"":""Organization"",""normalized_text"":""Supreme Court""},{""start"":73,""end"":75,""probability"":0.715,""type"":""Person"",""normalized_text"":""Roe""},{""start"":80,""end"":83,""probability"":0.7537,""type"":""Person"",""normalized_text"":""Wade""}],""urls"":[{""start"":250,""end"":273,""url"":""https://t.co/M2YmgvrvCN"",""expanded_url"":""https://www.denverpost.com/2022/06/09/roe-v-wade-abortion-colorado/?utm_campaign=socialflow&utm_medium=social&utm_content=tw-denverpost&utm_source=twitter.com"",""display_url"":""denverpost.com/2022/06/09/roe…"",""images"":[{""url"":""https://pbs.twimg.com/news_img/1537848593821868034/inv0Ca3v?format=jpg&name=orig"",""width"":640,""height"":436},{""url"":""https://pbs.twimg.com/news_img/1537848593821868034/inv0Ca3v?format=jpg&name=150x150"",""width"":150,""height"":150}],""status"":200,""title"":""Colorado women are mad as hell; looming Roe vs. Wade decision is making it worse"",""description"":""Knowing abortion will be outlawed immediately in large swaths of the country if Roe v. Wade falls weighs heavily on the Colorado women who are tired of toggling between rage and exhaustion over the…"",""unwound_url"":""https://www.denverpost.com/2022/06/09/roe-v-wade-abortion-colorado/?utm_campaign=socialflow&utm_medium=social&utm_content=tw-denverpost&utm_source=twitter.com""}]}",,,,0.9042,positive,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"When, I, was, in, law, school,, the, idea, that, the, Supreme, Court, would, overturn, Roe, v., Wade, was, unimaginable., 

If, individual, liberty, means, anything,, it, must, include, the, freedom, of, every, woman, to, make, her, own, decisions.

We, must, codify, the, right, to, choose., https://t.co/M2YmgvrvCN"
2022-07-23 13:40:00+00:00,1550838139203096578,"There are so-called leaders across this country putting themselves between a woman and her right to choose. 

And now they're threatening to prosecute Americans who exercise their right to cross state lines for reproductive health care.

This is literally crazy. https://t.co/2KdY9lkBWp",224285242,,en,"{""profile_image_url"":""https://pbs.twimg.com/profile_images/897159863863836676/lopmOrpE_normal.jpg"",""url"":""http://t.co/bQVU54FnhE"",""verified"":true,""id"":""224285242"",""username"":""SenatorBennet"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":22,""url"":""http://t.co/bQVU54FnhE"",""expanded_url"":""http://bennet.senate.gov"",""display_url"":""bennet.senate.gov""}]}},""location"":""Colorado"",""description"":""U.S. Senator for Colorado"",""created_at"":""2010-12-08T16:29:29.000Z"",""name"":""Michael Bennet"",""public_metrics"":{""followers_count"":312886,""following_count"":395,""tweet_count"":7502,""listed_count"":3174},""protected"":false}","{""urls"":[{""start"":263,""end"":286,""url"":""https://t.co/2KdY9lkBWp"",""expanded_url"":""https://twitter.com/SenatorBennet/status/1550838139203096578/video/1"",""display_url"":""pic.twitter.com/2KdY9lkBWp"",""media_key"":""13_1550833604804083712""}]}",,"[{""media_key"":""13_1550833604804083712"",""type"":""video""}]",,-0.6486,negative,senatorbennet,"Bennet, Michael F.",https://twitter.com/SenatorBennet,CO,Democrat,"There, are, so-called, leaders, across, this, country, putting, themselves, between, a, woman, and, her, right, to, choose., 

And, now, they're, threatening, to, prosecute, Americans, who, exercise, their, right, to, cross, state, lines, for, reproductive, health, care.

This, is, literally, crazy., https://t.co/2KdY9lkBWp"
